Name,Album,Artist,PreviewURL,Image,Language,SpotifyURL
F**kin' Perfect - Radio Edit,F**kin' Perfect (Radio Edit),P!nk,null,https://i.scdn.co/image/ab67616d0000b273c94b80ee6fa38d75665ffd4b,English,https://open.spotify.com/track/3ueoTboomKEQpI3r9z47Kg
I Knew You Were Trouble.,Red (Big Machine Radio Release Special),Taylor Swift,null,https://i.scdn.co/image/ab67616d0000b2731c248e90c3e569f90aef9dec,English,https://open.spotify.com/track/6FB3v4YcR57y4tXFcdxI1E
Born This Way,Born This Way (Special Edition),Lady Gaga,null,https://i.scdn.co/image/ab67616d0000b273a47c0e156ea3cebe37fdcab8,English,https://open.spotify.com/track/6r2BECwMgEoRb5yLfp0Hca
Judas,Born This Way (International Special Edition Version),Lady Gaga,null,https://i.scdn.co/image/ab67616d0000b273a5d31644260279be8d0c46c0,English,https://open.spotify.com/track/7F25roCtYi55JouckaayPC
Interlude: I'm Not Angry Anymore,Paramore,Paramore,null,https://i.scdn.co/image/ab67616d0000b273532033d0d90736f661c13d35,English,https://open.spotify.com/track/2GBjsCkCpR5w8Zri9aE49H
Last Hope,Paramore,Paramore,null,https://i.scdn.co/image/ab67616d0000b273532033d0d90736f661c13d35,English,https://open.spotify.com/track/2VBluJiNj9bKohWX0dY1Lh
Now,Paramore,Paramore,null,https://i.scdn.co/image/ab67616d0000b273532033d0d90736f661c13d35,English,https://open.spotify.com/track/0LBz07gAdgUukYvpFyW87y
Look What I Found,A Star Is Born Soundtrack,Lady Gaga,null,https://i.scdn.co/image/ab67616d0000b273e2d156fdc691f57900134342,English,https://open.spotify.com/track/1l9G7M8gNyQsgOGWZGoQsT
Why Did You Do That?,A Star Is Born Soundtrack,Lady Gaga,null,https://i.scdn.co/image/ab67616d0000b273e2d156fdc691f57900134342,English,https://open.spotify.com/track/2FoSFSX2W1p8ri1Wj1Wavn
Father,Confident,Demi Lovato,null,https://i.scdn.co/image/ab67616d0000b273ed164cf1c10f028e8f528784,English,https://open.spotify.com/track/6ktPESvBd4cGR9y8PPa3B2
